,,,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36,yhat_model_1_to_37,yhat_model_1_to_38,yhat_model_1_to_39,yhat_model_1_to_40,yhat_model_1_to_41,yhat_model_1_to_42,yhat_model_1_to_43,yhat_model_1_to_44,yhat_model_1_to_45,yhat_model_1_to_46,yhat_model_1_to_47,yhat_model_1_to_48,yhat_model_1_to_49,yhat_model_1_to_50,yhat_model_1_to_51,yhat_model_1_to_52,yhat_model_1_to_53,yhat_model_1_to_54,yhat_model_1_to_55,yhat_model_1_to_56,yhat_model_1_to_57,yhat_model_1_to_58,yhat_model_1_to_59,yhat_model_1_to_60,yhat_model_1_to_61
,,,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean
PR,MAE,exponential-holt,89.33862048424996,91.89628859489949,93.5034520261402,96.98572532897852,103.40199661053651,111.15249276674044,110.4695448492581,98.26156279595695,80.08157235619589,65.78811417270849,60.88462103210243,67.28491918458708,87.07952828045588,87.89471462563856,121.51679198095144,166.91063966956062,263.28557634378643,438.06411596674513,586.5754058817977,672.9275093646777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MAE,gaussian-process,86.52952313706093,95.54673371751277,108.05540320170729,127.92813542227822,148.2566118424985,168.68320964406877,182.8912553496665,196.40509177477279,215.4314491126537,237.72890635398758,262.84824241409683,296.83360749881086,310.79159502492735,306.0104851959714,320.39140727688914,305.0624332389447,249.28602519312733,254.36248620279892,264.47680231298455,255.39799834434243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MAE,linear-regression,80.42666666666666,82.26111111111109,88.29562962962963,101.64290909090911,118.84509090909089,136.49185703185705,148.05787545787547,156.6776556776557,170.10857142857142,188.41917647058827,210.20058823529408,240.4995986698773,254.49010526315791,242.65650125313286,248.4132582972583,230.68289855072464,160.9948353096179,148.93566183574876,156.67958974358982,140.67733333333342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MAE,mlp,77.59611610181437,82.63540498280393,92.90260259810051,109.63196568721612,129.3930134256035,146.86248297589387,163.0006121902969,171.56452047049982,185.97258913314263,210.81809968867245,232.27024540629864,263.53724060347145,277.63794256280295,268.6226358650848,275.57597832406947,259.2233612221875,195.70551818785984,190.03635176908486,200.188926889916,189.69240788601243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MAE,svr,85.18306674036037,93.59126177240792,105.2647682441524,124.021543011099,144.40857017515162,164.22537950986978,177.5982372916199,189.25615912186356,206.9890150387805,228.80941338963254,253.8728724634401,285.3857984401536,300.7811336354528,291.18094571461745,298.86988080391166,283.55639708648033,220.2723505900249,215.0847407701537,226.52397566589687,215.1953813475972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MSLE,exponential-holt,1.8573818161310012,1.1046503699866321,0.6409134198457835,0.4252172359428828,0.3387266161378718,0.2892924824106076,0.2085788929916314,0.11873697963458582,0.06248522996195754,0.0411119925485068,0.03701712620032732,0.03786087703529602,0.05444199001776078,0.037747821064179454,0.04966993285973125,0.06472709845674461,0.11416277598671705,0.22222048153639398,0.3134247453745429,0.359116660107904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MSLE,gaussian-process,2.0598292127677897,1.654147977103708,1.3890613630018214,1.4440707393722452,1.4822651644509466,1.4592665757509875,1.2602676934744592,1.0776942325788466,1.0217652716344208,1.0079565465862386,0.9984670456279532,1.0911532086046896,0.9483153196769384,0.7128290665327432,0.6539270109750878,0.4679116432726738,0.2463050753558999,0.2241468068866652,0.21455005479600125,0.17597395963478882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MSLE,linear-regression,1.4501303316906138,0.8856353834332944,0.6442701688384874,0.6033857977135411,0.6286856175600131,0.6420068955578989,0.5782502485117559,0.495631448844385,0.4641443275867674,0.4630588220267726,0.4683210941864455,0.5249927910130039,0.4824608393673359,0.3471572008763273,0.303296398309463,0.21076763025082548,0.08382012330332222,0.06059532465893714,0.059577823817159814,0.04170825978859514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MSLE,mlp,1.2366476850305859,0.9010517667441192,0.7707923030136147,0.7865419934074991,0.8538992667507185,0.8351287075675927,0.8148282056713728,0.6723003976510552,0.6206141505664976,0.6713798219428367,0.6474962637447592,0.7189536437542724,0.6453764489037653,0.4758698759812141,0.4168926070562241,0.2962171817349848,0.1368329143953508,0.1099894314798822,0.11007540231822847,0.08711461243453184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,MSLE,svr,1.9283553786605576,1.531728004232176,1.273102631398789,1.2921963862127206,1.352934888275809,1.3301621911119157,1.1479202720729478,0.9687393344178196,0.907783823453847,0.8991117639860778,0.8901306975242825,0.9679985096263568,0.8619752299317873,0.6192579763976079,0.5414357540652858,0.38945931726070027,0.18637115527693876,0.15105042554695206,0.15138947676403747,0.1193565202482258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,RMSE,exponential-holt,110.3820549264921,115.69189317908331,124.08061020410663,129.21992021797317,133.4172976327873,139.6463321605535,137.5850448696544,123.19896561977274,97.58095658512354,78.52414005053713,73.40459247578008,77.73476709808145,94.86976745478351,102.8882361275172,163.50101353311868,242.15311603508172,390.0729201539192,621.4509561891692,812.7262168175695,919.9895072104356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,RMSE,gaussian-process,109.83163546577863,123.39117620337713,145.63433382257676,172.48763654831689,196.43780625432527,220.02698547178997,237.465544443154,255.9723429466765,277.2838284913412,299.5318419792053,323.9509792521585,353.8856505276886,364.34661056551766,356.36720176428213,364.7944612917361,345.7785118602591,294.4663526672161,299.0418522787803,307.024947850009,296.2699542631145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,RMSE,linear-regression,103.12405151078966,108.4429851051626,123.68435776924306,143.28572872864999,162.98976934886645,183.1217352913116,197.38318951623668,210.6138383543013,225.46261300700297,242.5307769449339,262.35655222548314,288.17945325838815,298.1726069438158,282.9867226319771,282.3455933742711,259.96194450682765,193.90316664675905,178.10174106199293,183.40975755200702,163.36397571855733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,RMSE,mlp,99.77261569316916,108.88221343595171,129.02648381232217,152.56736161519078,175.49796545579585,195.5145688812606,215.75517611391376,228.94323731118786,244.998378577285,270.479002080225,289.40518913153215,317.5721267180693,327.66331105101835,315.81199038345636,317.20569709907176,296.6697011104859,236.9749085335667,228.6257278907037,238.32265928336585,225.27377590462675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PR,RMSE,svr,108.73889321195999,121.82105696558635,143.4799923574814,169.30283064652718,193.43162345810833,216.50308406608204,233.27557795611025,250.34819227196502,270.15161061787416,291.81061297719896,315.32393436065405,344.1326752932009,355.8139730081419,342.6984236586516,345.319146166384,326.3473442537888,266.6444886198688,258.8854566471764,270.16821247483466,255.768069444321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MAE,exponential-holt,219088660246.36295,170042584212423.9,156.1822807224722,182.85158889958413,210.81395898405103,240.0447728379956,273.8774244908825,290.9769420675354,253.18318216792613,177.59860637436446,94.7947279552082,207.17556177918118,430.064523554633,756.0510664963965,1092.7664266722784,1364.6854564970365,1654.0216057000086,1888.1499972116744,1951.3601314827858,1964.4583546363904,1907.0808342856706,2054.152191089843,2413.488367208095,2596.471844307775,2950.3956336451847,3291.970689556221,3330.294170623145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MAE,gaussian-process,116.31524074360445,148.4052742560173,177.12660030533073,215.18884849942614,248.28422705158212,293.40908362116534,331.1167771817902,374.92394883764376,392.8512788127198,466.1928517436712,466.65552398503917,518.3262862892643,525.5750250243419,578.7339810567278,642.5278659652581,704.2000001445554,779.6168747598758,890.1197839014758,1002.4197672259115,1137.1786362866346,1197.5935302211594,1246.1142705865198,1391.529586330952,1422.8842067502576,1528.7564403258066,1684.178444788678,1682.4897001347465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MAE,linear-regression,104.13142857142857,131.9404761904762,163.296,198.35030303030305,232.60048484848485,274.43718725718725,313.50439560439565,351.9713406593407,365.6581587301588,423.34849019607833,425.9010784313725,448.6383121201696,454.03209356725154,478.3861754385965,533.5879480519482,578.6064370412198,639.23604743083,735.5002743961354,841.419928205128,961.1659487179487,1016.4361362094696,1035.6482466703155,1157.6765977011494,1184.7317098010135,1251.4531612903227,1395.1804545454545,1384.4604426619135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MAE,mlp,108.02642856200528,138.47524655616525,167.92648823254788,203.2680154790317,238.35159780002044,279.8999512817348,318.79743821135145,357.744059216153,373.302652657956,436.08903472065384,443.24672385230883,471.10666301940483,483.8508705780941,518.2227205752484,577.6727395097637,631.9045462543321,704.1990888682326,810.1729865663106,919.825072962539,1036.8995812628082,1093.7273345719198,1126.2447714907876,1243.8578187372473,1283.4507248017746,1358.8589609131752,1494.6261574208108,1488.7552916783136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MAE,svr,115.49340137315085,147.39850849013663,177.01205527979673,213.62079006241606,248.3547233168746,291.5898849879444,331.3457821144138,371.3975743813166,388.4386676138965,452.00903580419794,458.91035038288214,489.3493270706138,502.4288911328181,537.6418093373377,599.7771623276662,655.0439969975703,725.707808693473,828.8809687549884,939.64980335922,1056.0087146809306,1112.9977252933163,1148.410699144592,1267.7949695170598,1310.2490267896753,1387.4615476941135,1523.8372531943094,1517.6701507450532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MSLE,exponential-holt,464.74685007834063,780.8775786508112,1.2357524671396365,1.2068342804820396,1.1847389751245212,1.1941953451391565,1.1600109639891822,0.8668164536141277,0.3911080312663696,0.20119364096810075,0.05776530095607696,0.05601443047668999,0.1213601572593256,0.2373258588805744,0.33878408166449586,0.3930766349676192,0.4429216495098677,0.4607446465899052,0.4169402124936164,0.3688679027283968,0.3102224400592245,0.3067476741922271,0.3405765613428501,0.3389502929688021,0.3674943640728422,0.3945175534683241,0.37054137861753744,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MSLE,gaussian-process,3.287826145451913,4.1090137684270935,3.6523094636655187,4.2802252697329966,3.827284592661421,4.465253606308906,3.698546564322756,3.148563509724978,2.0126310259804656,2.3369539474799916,1.3603816790673695,1.3000803453316605,0.9231927389072908,0.8647627364323871,0.8265481109108507,0.7719248869352806,0.7597580792086733,0.8141751891425864,0.8335855742366274,0.8863981041670402,0.7653167950515223,0.6601889593347561,0.6866352350593029,0.5766527866505344,0.5566485039679121,0.5826747367341752,0.4726065767411662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MSLE,linear-regression,1.6309713929097052,1.8419823231123233,2.0799558796745683,2.3602168720130705,2.4175547200401204,2.7265163226074707,2.5547093166681782,2.159480995936621,1.4229583666065722,1.4626118263068724,0.9366834234681688,0.7576431018888442,0.559213543715228,0.4698302216131994,0.4549523372615865,0.4191588767447023,0.4080822232660404,0.4426222516082215,0.4681995891020126,0.5045637512088288,0.4499000459192581,0.37510410626739615,0.3899695183356479,0.3351802551947717,0.30828086498037954,0.33203943062093466,0.2699788794184676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MSLE,mlp,1.9924111898846768,2.417400789142745,2.467113592064018,2.759714492909629,2.8250575887397065,3.105639608975721,2.8345562582057164,2.3663459588749647,1.5656020455116606,1.6830600660959747,1.1041020008839264,0.9149196228470894,0.7030672883073851,0.6152639673445469,0.5989854672650489,0.5607879059588704,0.5584449393612829,0.6103816128638042,0.6323833701010133,0.6721554104446575,0.5913954095052973,0.4915749558113124,0.504401019327119,0.43346767438072537,0.3989714912516972,0.4219140504192383,0.3444496441560761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,MSLE,svr,3.1360589645555152,3.918342751784237,3.6409547789966257,4.0705627445538335,3.8447432954160803,4.279459873840992,3.7313226787741915,2.9927321775843723,1.9064982460444488,2.0280004216942107,1.2851493290882212,1.0710537799600055,0.811627143730803,0.6998087151861234,0.685863584899886,0.6342748110261629,0.6169444576857918,0.6596149160240954,0.681971103179077,0.7172780426231002,0.6298372903647239,0.5239097668502016,0.536977019742055,0.4624747447666639,0.42510294269914223,0.4481815518843985,0.3646961713030277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,RMSE,exponential-holt,245179421627.7759,193803776548627.0,216.241990180005,240.03597595918973,266.39109317693027,288.3617766476541,320.6937613388177,335.7080049646812,289.11787867039686,184.2219757180778,105.09531300158514,315.6112971050611,660.2401512606539,1127.3690848361207,1596.8085797241858,1965.197769621712,2364.3406324646953,2685.695445402797,2776.643291207292,2820.1367217852503,2764.056672946297,2990.375105003819,3471.900473553577,3737.13117092896,4226.468285474274,4711.801421754022,4789.097354530141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,RMSE,gaussian-process,176.6562927895938,215.52927898173303,251.4482256269409,291.88466617458613,327.1608012355511,370.82056090508223,411.2798723399495,461.93321388793265,488.5215705293697,567.1387251030908,584.5204812113986,641.5612090418583,668.5007688790164,742.8395961889058,832.8976853145253,923.8157463012932,1017.7963662854761,1140.034028290835,1271.8316573020704,1412.265864475206,1492.8576968870218,1558.3730619736734,1711.4574086384812,1757.876713653255,1860.148320618928,1995.7146240907873,1996.3312776442108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,RMSE,linear-regression,163.34492260702993,197.9015557425108,235.56179429893402,272.85671574623865,308.6938378725689,348.92643978238306,390.3106869780522,435.6813249633509,457.0099162797286,519.7066621797749,537.3609042970877,565.8464672988407,588.0662406771462,634.1148836095422,712.5456540528612,785.6231983903633,860.2586780104117,966.6974986784247,1087.9232196547152,1212.3231949965434,1285.4835324636772,1320.2958738080295,1449.2704086283288,1487.5415905153204,1544.672070098635,1668.8910248924576,1657.1674968331185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,RMSE,mlp,167.67254308054132,204.64772574622373,240.936685865221,278.57707272538,315.55980342779935,355.5138455575649,396.71851534748487,442.67976305166803,466.22377717491815,535.423256135336,559.0564392098441,594.0456874486363,626.0990431038283,683.9546707649732,769.7976271284572,853.3603023054652,941.9436015169922,1061.2847930776813,1187.559715880368,1319.3584311076568,1396.829604116999,1437.8565329490762,1573.4503960361426,1619.3458828322885,1686.0537423588019,1814.060672886116,1809.4016529203968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RJ,RMSE,svr,176.00100092295295,214.8152891360569,251.3865867921597,290.7167978793347,327.30779620634985,369.42556033617035,411.69452766967277,459.073047841738,484.25748209570656,554.8568608832525,578.2078260329905,616.8533517260691,649.4663387265077,707.4102162798752,797.7086623532815,881.8009165800861,967.5906522503827,1083.5541793169575,1211.8865948654902,1342.5318263899644,1421.532914908646,1464.9318244186093,1602.6932793647534,1651.713364016783,1719.9098755519467,1848.9212827675672,1843.6864455349616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MAE,exponential-holt,52.35714285714285,61.07142857142857,69.18572985290363,71.47735817722375,72.7049530782879,80.31481898260972,87.8879169383886,81.01810739415545,53.930404879356935,67.50823315785557,163.3010333782424,251.06440626672384,304.3039985333212,351.3721419165288,419.5209987014769,702.7887902783796,980.9871414477136,1228.7322946331344,1304.9682266897685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MAE,gaussian-process,48.828454853112724,57.0253005825739,70.60309444050228,81.58175548107613,98.58833974356371,112.97160351325444,124.49806789635339,130.91892794088068,130.04949721902707,123.24041735681776,134.07175704566473,147.16701089393234,158.2019202940087,164.93095125935542,107.49744481349647,105.27110211249399,88.963751659158,115.17698257883792,126.96389232860788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MAE,linear-regression,48.86666666666667,57.06666666666667,67.38962962962962,77.2751515151515,91.29260606060605,105.95022533022531,116.294652014652,121.38247619047615,117.59796825396823,105.51535294117649,110.26980392156864,121.20265565875476,129.03288888888892,133.09566917293233,72.58377489177491,50.27507622811971,54.19483530961792,63.43939710144927,73.50647179487181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MAE,mlp,48.08978323002829,56.92289508996832,66.39780024991887,77.841913127788,93.48153366557636,108.32414017484936,118.65666323562031,123.89232071935629,121.2323789218945,110.45166749508779,117.10490539508586,129.76004423078396,139.09682620483784,144.42995786028783,84.8460158499498,65.8885038812357,70.37993848250389,84.66459475197185,100.13489676284487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MAE,svr,48.86666666666667,57.06666666666667,69.6326195283705,81.61196378395142,97.91743777195965,113.65947354064009,124.69848268028095,130.84772313749815,128.64196382565254,119.41882748003664,128.0171981462911,141.93235778303102,151.56538788880943,156.8435176643261,97.75746443883612,80.16606159159987,83.5381734022855,100.18521508474664,115.64959589210275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MSLE,exponential-holt,9.179982681408713,3.92754477577815,2.109539675945126,1.0939775518407886,0.7319820971916551,0.7284618915215998,0.7259029005198041,0.4810869915869908,0.1773052171808545,0.0944946977522568,0.27901978917049497,0.4381807214599412,0.5095526494419265,0.5685865632644519,0.6405276386780631,1.0689783419380332,1.4242246999906922,1.671174440701381,1.6648660635902983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MSLE,gaussian-process,8.429096337289696,3.644829404490283,3.6206173370715,2.9744785003665983,3.7863955309155455,3.819685695534383,3.3838819836902685,2.55274753834244,1.6217049675346866,1.0060878491905638,0.9919498343141758,0.9937654814258032,0.940218821304748,0.8276514205059419,0.22114292745967765,0.1883850830562528,0.1273104151368344,0.1869170062011638,0.19197290158909647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MSLE,linear-regression,8.567983835981464,3.666897166247357,2.6166304967887597,2.0844862292688484,2.2553714076393527,2.457845125244025,2.220004060160462,1.7193224602712742,1.067571923698853,0.6002905302298994,0.5182560417121062,0.5231954269576583,0.4844596750448258,0.4210185172322848,0.08403031456203865,0.04334568073927885,0.032740638076888984,0.04188459660125223,0.049777436291298965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MSLE,mlp,6.618687260948062,3.5853664255736066,2.375797908266776,2.177514813695072,2.6085787322054466,2.821741434481483,2.489751067427346,1.9016022188727708,1.2077405410085078,0.6973196190505487,0.6264657098225698,0.6499391333710757,0.6118274870425149,0.5373430540085321,0.1243408242641182,0.07758403931463413,0.0637924325724834,0.08377804539797762,0.10286452417578293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,MSLE,svr,8.567983835981464,3.666897166247357,3.3216536471693825,2.9792882714615065,3.624239025248852,4.0080767974217055,3.4385432408920447,2.5602811632823257,1.5634189541845764,0.9154542572742332,0.8486211248172235,0.8835041179046919,0.8199545743502361,0.7088205198648001,0.1831954248630977,0.11748775307389382,0.09587682078693728,0.1249204410269436,0.14575509498428005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,RMSE,exponential-holt,70.75258702993531,86.11246798726154,97.46413709031346,97.95513599408676,93.01419411577707,97.00929362304205,102.05333716621759,92.59967178563964,66.07645729239007,101.962801291488,261.181471422064,388.07511868315993,456.7641932050569,514.9056565490428,598.778411983199,986.0123168324216,1365.2724896758905,1680.0452549297231,1766.4166556940197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,RMSE,gaussian-process,68.31576608442964,83.15460638673349,101.45089903909155,114.71785926025751,131.30389772490125,144.29964633718978,153.561541991277,157.45533341036224,155.2632756492844,147.85265403256398,156.87800212894663,168.3049713555364,177.45330443821672,181.113237659028,129.90188028354046,134.8924320565589,126.66218156845291,157.55388620606246,169.64604979952293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,RMSE,linear-regression,68.35349296122328,83.19294841912183,98.24561310219994,109.70474585976999,123.16845374443956,136.0472055615219,144.09567016662797,146.52558076215593,141.2239737176649,128.14837592051995,129.82035549464544,138.86979320507322,144.41335893725474,145.15631241760354,90.42870654500794,78.2158571258723,73.08924004259316,88.98779203781605,101.31307217874632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,RMSE,mlp,67.528027326556,83.02761723015679,97.12764726352532,110.38191310400076,125.75667103986264,138.88785285045532,146.93247960668916,149.5342510110629,145.57840292304968,134.00291445996706,137.91386322690408,149.08766903697816,156.409415259732,158.5872436343145,105.48861803517548,98.18623555779936,96.98060212383116,117.54384787892016,135.0599470803154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RN,RMSE,svr,68.35349296122328,83.19294841912183,100.73882128280624,114.73700553713634,130.77867388526676,144.9846542256434,153.8680284336554,157.55557647442993,154.19174340805387,144.43324383918184,150.67647816393657,163.26880364358394,171.1350035194779,173.50313861592454,121.86019112735242,114.60829447615713,113.79466772095032,136.60830829673648,153.80209636248483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MAE,exponential-holt,3.4656100078640337,4.196118311124323,5.295586736207129,7.493479240455485,10.312868226790957,12.27238691538589,14.668447729623265,18.70518897734448,24.760861635875532,31.451280654302177,38.9957175689616,45.73760590301098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MAE,gaussian-process,6.667954821725153,8.759770456714795,10.339259734749923,12.92619876913741,14.284136828529522,17.821836883671324,20.966622073091127,26.71254725706098,31.90346363268919,39.00116038365432,46.431996801830024,54.807548699802865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MAE,linear-regression,3.2095238095238097,4.2095238095238106,5.352222222222221,7.176565656565657,10.956363636363637,13.905050505050507,17.265860805860804,22.01245421245421,27.934126984126987,34.85570588235294,42.425294117647056,50.230097465886935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MAE,mlp,3.2308997836630606,4.315496138605357,5.505991988293734,7.754696185687486,10.033551519366037,13.565427924214099,17.35656663762573,21.949428801605848,27.31127989707467,35.09057521938445,42.551332861543344,50.192299467987716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MAE,svr,6.9481062884799085,8.893864770221104,11.141326825475804,13.56627812239022,15.094838438057998,18.013744144300066,21.651357507698656,27.54682125083362,33.56193543082295,40.511083007525755,48.24366914008365,56.171190039119956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MSLE,exponential-holt,0.07918530526229131,0.08540799280190055,0.10727985907442236,0.17426417152370394,0.25624706240335404,0.2625890036741648,0.2784235254048336,0.33654356513303674,0.4644587795095002,0.5847222822861075,0.6676365914598821,0.6239565991353924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MSLE,gaussian-process,0.4620495921129818,0.7061598271366452,0.7951679661989985,1.0630442611235762,0.8596367493347776,1.0359368077408058,1.0726376308628196,1.4280914590479983,1.5048245700960905,1.7404747137755303,1.744960641901269,1.626889037871737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MSLE,linear-regression,0.06931074627620229,0.09287847615468324,0.12939837198037354,0.2051174656656497,0.3705476696154891,0.45612502180937997,0.5409364935837406,0.684730762731259,0.8647214999962859,1.0539677890521832,1.1501743624964178,1.1029459143453704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MSLE,mlp,0.07354958973859095,0.1056694701709457,0.1458111320822933,0.2478628954998979,0.29728459529393464,0.4254855652597805,0.5502088268321591,0.6787212416978636,0.7994406749333753,1.0830522510804377,1.1643484064010552,1.099273060929527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,MSLE,svr,0.5433210616503829,0.7485470647603146,1.0219056097980694,1.2690616190831578,1.0179272749653543,1.0853436719952971,1.2107501781065468,1.633671632144532,1.8767305561749703,2.095268308625196,2.1013087771563868,1.8363439746538044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,RMSE,exponential-holt,5.968386593395913,6.715333956345665,7.836841290726434,10.319250058215207,15.515533209751055,18.45374688794417,21.38891921973816,26.168767318423125,33.56889961599176,41.59744142998644,51.773852801904326,62.65127069806512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,RMSE,gaussian-process,9.972520728748556,12.462889770678473,14.216694271565128,17.125889371613482,20.89060042156657,25.69413596691669,29.88498254171876,36.817238203839615,43.796452724706604,52.56653328089401,63.050436837873534,75.87045232699552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,RMSE,linear-regression,5.348151184141617,6.612949686224152,8.329927081624735,11.088701000044178,17.153447797742068,21.423885048246337,25.67031721203722,31.683559348964597,39.24210292177722,47.84074978382857,58.426603445657165,70.76095362370478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,RMSE,mlp,5.571941080814182,7.116005009696196,8.745337703010641,11.782652373612075,16.216159098660363,21.061584410865613,25.776330157680558,31.626909160518174,38.62118462930358,48.10986127772459,58.565844135567254,70.70660800907821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RO,RMSE,svr,10.350904391311708,12.61810148873346,14.964063832603474,17.71261663601603,21.56224330733017,25.91254690650861,30.54261170614661,37.620576091344546,45.30567812988134,54.00996888309245,64.75496742189233,77.24224309263094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MAE,exponential-holt,12.962698661412563,11.758881787315385,14.390912871111,15.305192034953315,12.872873558266877,10.78467161753375,9.636866726349805,9.241320974917672,8.448357685676067,11.769571730830547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MAE,gaussian-process,23.597941906279534,28.964721107916255,34.33100076955796,34.52153409288376,39.02628779951621,43.46428682269935,47.59505328059321,55.8319007566556,69.20290749507748,82.12873425330612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR,MAE,linear-regression,12.15809523809524,12.961904761904757,17.607407407407415,22.751111111111108,25.754909090909084,29.838073038073038,33.106373626373625,40.0189010989011,51.55276190476192,62.05137254901961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
