data,yhat_model_1_to_7,yhat_model_2_to_8,yhat_model_3_to_9,yhat_model_4_to_10,yhat_model_5_to_11,yhat_model_6_to_12,yhat_model_7_to_13,yhat_model_8_to_14,yhat_model_9_to_15,yhat_model_10_to_16,yhat_model_11_to_17,yhat_model_12_to_18,yhat_model_13_to_19,yhat_model_14_to_20,yhat_model_15_to_21,yhat_model_16_to_22,yhat_model_17_to_23,yhat_model_18_to_24,yhat_model_19_to_25,yhat_model_20_to_26,yhat_model_21_to_27,yhat_model_22_to_28,yhat_model_23_to_29,yhat_model_24_to_30,yhat_model_25_to_31,yhat_model_26_to_32,yhat_model_27_to_33,yhat_model_28_to_34,yhat_model_29_to_35,yhat_model_30_to_36,yhat_model_31_to_37,yhat_model_32_to_38,yhat_model_33_to_39,yhat_model_34_to_40,yhat_model_35_to_41,yhat_model_36_to_42,yhat_model_37_to_43,yhat_model_38_to_44,yhat_model_39_to_45,yhat_model_40_to_46,yhat_model_41_to_47,yhat_model_42_to_48,yhat_model_43_to_49,yhat_model_44_to_50,yhat_model_45_to_51,yhat_model_46_to_52,yhat_model_47_to_53,yhat_model_48_to_54,yhat_model_49_to_55,yhat_model_50_to_56,yhat_model_51_to_57,yhat_model_52_to_58,yhat_model_53_to_59,yhat_model_54_to_60,yhat_model_55_to_61,yhat_model_56_to_61,yhat_model_57_to_61,yhat_model_58_to_61,yhat_model_59_to_61,yhat_model_60_to_61,yhat_model_61_to_61
10/04/2020,,,,,,,,,,,,,,,,,,,,,,,,2.90675463314308e-53,1.5817012902373274e-46,3.865550697802945e-40,2.48022323473669e-34,7.897452011663292e-29,1.5495128054330534e-23,5.293643635873451e-19,9.249864832581941e-15,4.906158004556679e-11,9.66998374830504e-08,6.282650001933675e-05,0.017118865762233138,1.9397100483966618,73.0257327632706,954.8307033462868,,,,,,,,,,,,,,,,,,,,,,,
11/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,2.934674906779817e-53,1.9495815561292584e-46,3.4002841132326326e-40,2.943107389682743e-34,1.569675677056493e-28,1.4576791394837404e-23,6.923760040828453e-19,9.982537517959522e-15,5.348414140134717e-11,9.44516570121922e-08,6.997309097263878e-05,0.021574797999203157,2.2089146289208452,78.45619529141591,1059.3083327444651,,,,,,,,,,,,,,,,,,,,,,
12/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,3.6172368462716194e-53,1.7149252579863693e-46,4.03488028745043e-40,5.849643287212492e-34,1.4766417328494201e-28,1.9065644595979648e-23,7.472127941672954e-19,1.0882403988717397e-14,5.2238893516942135e-11,1.052071299584854e-07,8.821173261848675e-05,0.02455498816530406,2.3707933119720614,87.18695610802138,1008.5562579310124,,,,,,,,,,,,,,,,,,,,,
13/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1818574520975446e-53,2.0349825288018983e-46,8.019624867828246e-40,5.502930392511451e-34,1.931370170573919e-28,2.0575603412092475e-23,8.145698631038948e-19,1.0628899619763822e-14,5.818981857945304e-11,1.3264346296810242e-07,0.00010037543626792124,0.026344881074606235,2.6363113624999825,82.33019197289065,1119.3388415335983,,,,,,,,,,,,,,,,,,,,
14/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.775689066454308e-53,4.044679659970581e-46,7.544291815496531e-40,7.1975502382057105e-34,2.084328486118107e-28,2.243038215463112e-23,7.955908573840738e-19,1.1839892421260584e-14,7.336760951971533e-11,1.509221920784155e-07,0.00010767777300077428,0.02930239974106352,2.4818866987436476,92.17176603001413,1065.710684899535,,,,,,,,,,,,,,,,,,,
15/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5044641173853265e-53,3.8049458300947225e-46,9.86754864663815e-40,7.767570189780146e-34,2.272219466275035e-28,2.190772984014847e-23,8.862405051207042e-19,1.4928331139127394e-14,8.347552673054911e-11,1.6189389398504616e-07,0.00011977644899405084,0.027555033966883854,2.7876964137043534,86.99522921440453,1212.0444867087513,,,,,,,,,,,,,,,,,,
16/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.059663551399619e-53,4.9766754195046066e-46,1.0649021347066231e-39,8.467774922911515e-34,2.2192728857878206e-28,2.4403946081715784e-23,1.1174223582011856e-18,1.698484066141105e-14,8.954239775136445e-11,1.800901656079956e-07,0.00011258738464957249,0.03098797026129944,2.622494203412846,99.91977565919288,1511.6042346225654,,,,,,,,,,,,,,,,,
17/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.233680809244998e-53,5.370809102261488e-46,1.1608973497185092e-39,8.270459445220128e-34,2.4721436718767066e-28,3.076993995992991e-23,1.2713522268294531e-18,1.8219151830203264e-14,9.96078257576804e-11,1.692552920984229e-07,0.000126670939501376,0.029116003568941545,3.023288951985655,125.12185484245312,1357.7343580786455,,,,,,,,,,,,,,,,
18/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96495287131158e-53,5.854958745556921e-46,1.1338461073960609e-39,9.212823553826312e-34,3.1170272880972685e-28,3.500858519512426e-23,1.3637397805612634e-18,2.0267249495696913e-14,9.360982282707574e-11,1.9045894063625652e-07,0.00011896517164122284,0.03361193053271179,3.791144983143509,110.42886401155691,1759.7260602883453,,,,,,,,,,,,,,,
19/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0863239951487366e-52,5.7185262560849054e-46,1.2630404917486675e-39,1.1616084524906736e-33,3.546404646485434e-28,3.755258105494466e-23,1.517046432603311e-18,1.9046441110208102e-14,1.0534331306604317e-10,1.7884306038675044e-07,0.00013740470660344325,0.04216992540756505,3.324210714098064,145.98813229436152,1696.5170436772482,,,,,,,,,,,,,,
20/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06101041653133e-52,6.370115337524433e-46,1.5925179096047323e-39,1.3216223139632449e-33,3.804112715075157e-28,4.1774130219276296e-23,1.4256555518616288e-18,2.143429071297775e-14,9.891249568730951e-11,2.066021858125067e-07,0.00017242120746500334,0.03688726021148232,4.427467706658613,138.57026601333828,1775.8629994979212,,,,,,,,,,,,,
21/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1819057071740042e-52,8.031827311055867e-46,1.8118902721240868e-39,1.4176610232253119e-33,4.231760651605605e-28,3.925743701890634e-23,1.6044030075631766e-18,2.0125354448944807e-14,1.1427304626482988e-10,2.5927055916793226e-07,0.00015068831618114128,0.04926525036499166,4.177854420454554,145.80590786526787,1797.6889115516478,,,,,,,,,,,,
22/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4902183331561759e-52,9.13822651782533e-46,1.9435553376471948e-39,1.577030721765666e-33,3.976813069578722e-28,4.417963434955044e-23,1.5064138355450535e-18,2.325129556734378e-14,1.4340781965193132e-10,2.2651686333559686e-07,0.00020145846017878823,0.04638633179353765,4.405115650242655,147.33614527086394,1958.9973525844957,,,,,,,,,,,
23/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.695498674333312e-52,9.802276057971253e-46,2.1620447468943743e-39,1.4820200237163359e-33,4.475441001809021e-28,4.148122982131265e-23,1.7404115309220338e-18,2.91796536403873e-14,1.2527605901237205e-10,3.029486966955196e-07,0.00018953294829238224,0.048947914086218056,4.448239598978433,161.1205216924124,1954.0158715756402,,,,,,,,,,
24/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.818705842874788e-52,1.0904222421798335e-45,2.031788676332321e-39,1.667842009473838e-33,4.202085228276043e-28,4.7924850326538184e-23,2.1841697082180924e-18,2.548920090479439e-14,1.6757007984755647e-10,2.849307586447061e-07,0.00020005770754240822,0.04941408501307217,4.870703583657265,160.01420256013589,2137.098576048655,,,,,,,,,
25/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.023160028663004e-52,1.0247278435077986e-45,2.2865433435917364e-39,1.5659711258760332e-33,4.854835786212715e-28,6.014447343777077e-23,1.9078991657553515e-18,3.409625125018107e-14,1.5758659027299703e-10,3.0078528138380616e-07,0.00020194329849457994,0.05413288946687009,4.829440384048096,175.87413028449683,2249.5102803325963,,,,,,,,
26/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901271171971356e-52,1.1532128252204317e-45,2.1468821934108445e-39,1.8092294106013716e-33,6.092698716973544e-28,5.253662526774287e-23,2.5521954542386616e-18,3.206357555807822e-14,1.6636183412388934e-10,3.036093111492933e-07,0.0002212666905262279,0.0536422313506195,5.317968102827427,184.73286539891413,2664.2373282042786,,,,,,,
27/04/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.139661138733821e-52,1.082774988108826e-45,2.48037974812999e-39,2.2705384957959508e-33,5.322003966546418e-28,7.02786911677002e-23,2.400008744644254e-18,3.384953606729015e-14,1.6792155248569274e-10,3.326822999248948e-07,0.000219212883744377,0.05910906104260592,5.581242818608709,220.08871423749105,2463.228032728727,2396.2937403485876,2513.0850972067074,2305.5995931058633,2630.46754697216,1968.121202470285,2803.4703919660847
